meme_id,image_path,blip_caption
110608,./memes/110608.png,there is a statue of a man with a hat on it
110609,./memes/110609.jpeg,a cartoon picture of a woman laying on the ground with a man standing over her
110610,./memes/110610.jpeg,a couple kissing each other with the words in spanish
110614,./memes/110614.jpeg,a cartoon girl with blonde hair and a black top is sitting on a couch
110616,./memes/110616.jpeg,someone is holding a baby in a hospital room with a caption in spanish
110617,./memes/110617.jpeg,a couple of people that are standing in front of a tv
110618,./memes/110618.jpeg,a close up of a seal seal on a beach with a caption
110620,./memes/110620.png,arafed image of a man with a pink bow on his head
110621,./memes/110621.jpeg,cartoon girl talking on the phone with a red cord
110622,./memes/110622.jpeg,a picture of a painting of a man standing on top of a hill
110626,./memes/110626.jpeg,a picture of a group of women running down a street
110627,./memes/110627.jpeg,a cartoon of a woman in a robe holding a book
110629,./memes/110629.png,arafed woman laying on the floor in a public restroom
110630,./memes/110630.jpeg,a close up of a cartoon character with a caption of a woman
110631,./memes/110631.jpeg,there are two pictures of a woman with glasses and a jacket
110632,./memes/110632.jpeg,a close up of a person with a smile on a street
110633,./memes/110633.jpeg,a poster with a picture of a woman in a dress and a man in a suit
110635,./memes/110635.jpeg,a cartoon picture of a woman with glasses sitting in a chair
110637,./memes/110637.jpeg,a woman in a white shirt and black pants holding a microphone
110638,./memes/110638.jpeg,a woman with long hair and a blue shirt is smiling
110640,./memes/110640.jpeg,a cartoon of a man and woman sitting on a chair
110641,./memes/110641.jpeg,there are two pictures of a doll with a fake face and a fake doll with a fake face
110642,./memes/110642.jpeg,a man with a funny expression on his face in a suit
110644,./memes/110644.jpeg,arafed woman in a white shirt and black shorts is standing in a hallway with a red
110645,./memes/110645.png,a cartoon picture of a man holding a gun in his hand
110646,./memes/110646.jpeg,a woman splashes water on her face while she is running
110647,./memes/110647.jpeg,there are many pictures of a man with a hat on
110648,./memes/110648.jpeg,a man in a suit and tie is talking to someone
110652,./memes/110652.jpeg,there is a man in a suit pointing at the camera
110653,./memes/110653.jpeg,a close up of a woman with a surprised look on her face
110654,./memes/110654.jpeg,arafed image of a child taking a picture of a person taking a picture of herself
110655,./memes/110655.jpeg,a close up of a person touching a monster's mouth with a caption
110656,./memes/110656.jpeg,arafed image of a man in a suit sitting at a table
110657,./memes/110657.jpeg,a close up of a bat with a tooth sticking out of it's mouth
110660,./memes/110660.png,there is a picture of a woman with a funny face
110661,./memes/110661.jpeg,arafed woman in a hospital room eating a piece of food
110662,./memes/110662.jpeg,a cartoon bear holding a piece of paper with the caption of a poem
110663,./memes/110663.jpeg,there are a group of people that are sitting on a bed
110664,./memes/110664.jpeg,a cartoon picture of a woman sitting at a desk talking on a phone
110665,./memes/110665.jpeg,there are two pictures of a man in a hospital room
110666,./memes/110666.jpeg,there is a woman sitting in a lecture room with a cell phone
110667,./memes/110667.jpeg,two women in white shirts and a man in a white shirt
110668,./memes/110668.jpeg,a close up of a man wearing a hat with a cross on it
110670,./memes/110670.jpeg,a woman in a white shirt holding a syet in her hand
110671,./memes/110671.png,a woman in a white shirt is talking to a man in a hospital bed
110672,./memes/110672.jpeg,there is a dog wearing a hat with a cross on it
110673,./memes/110673.png,a close up of a person holding up two cans of soda
110674,./memes/110674.jpeg,arafed picture of a dog with a red cross on its head
110676,./memes/110676.jpeg,arafed image of a man in a white lab coat and a group of women in green
110677,./memes/110677.jpeg,a close up of a hamster with a cross on its chest
110678,./memes/110678.jpeg,cartoon of a group of people with a caption of a nurse and a nurse
110681,./memes/110681.jpeg,there is a man reading a book in a library
110682,./memes/110682.jpeg,a white sign with a red and blue logo on it
110683,./memes/110683.jpeg,arafed man holding a stack of books in a room
110684,./memes/110684.jpeg,a close up of a sign with a picture of a person on it
110685,./memes/110685.jpeg,cartoon of a man and woman talking to each other
110687,./memes/110687.jpeg,a close up of a person sitting in a chair with a sign
110688,./memes/110688.png,a picture of a picture of a bunch of shoes with different faces
110689,./memes/110689.jpeg,a cartoon of a man and woman talking to each other
110690,./memes/110690.png,a screenshot of a text message from a woman who is on her phone
110692,./memes/110692.jpeg,a close up of a person sitting on a floor with a book
110693,./memes/110693.jpeg,a cartoon of a woman in glasses standing in front of lockers
110696,./memes/110696.jpeg,a picture taken from a webpage of a spanish language
110697,./memes/110697.jpeg,someone is cutting a piece of paper with a pair of scissors
110699,./memes/110699.jpeg,there is a dog that is laying down on a bed
110700,./memes/110700.jpeg,arafed man reading a book with a top hat and glasses
110701,./memes/110701.jpeg,there is a doll with a green eyes and a yellow shirt
110703,./memes/110703.jpeg,a picture taken from a facebook page of a man with glasses on
110704,./memes/110704.jpeg,there are two pictures of a woman in a bikini and a man in a bikini
110705,./memes/110705.jpeg,a man in a white shirt and sunglasses sitting on a bus
110708,./memes/110708.jpeg,a woman in a black dress standing on a brick street
110709,./memes/110709.jpeg,a close up of a man in a suit and tie with a caption
110710,./memes/110710.jpeg,arafed woman leaning on a desk in front of a blackboard
110711,./memes/110711.jpeg,a close up of a person in a car with a mirror
110712,./memes/110712.jpeg,"cartoon of a woman with a sign that says, el escotete"
110713,./memes/110713.jpeg,a woman with a clown face and a clown mask on
110714,./memes/110714.jpeg,a close up of a person with a shirt on and a picture of a man
110716,./memes/110716.jpeg,a close up of a person on a television with a news anchor
110717,./memes/110717.jpeg,a woman sticking her tongue out with a caption in spanish
110718,./memes/110718.jpeg,a group of women in orange skirts holding pizzas and posing for a picture
110719,./memes/110719.jpeg,a close up of a woman with long blonde hair and a costume
110721,./memes/110721.jpeg,a man in a purple suit and tie sitting down with a hat on
110722,./memes/110722.jpeg,a picture of a man riding a horse on top of a wave
110723,./memes/110723.jpeg,a close up of a child with a fire in the background
110724,./memes/110724.jpeg,a woman in a purple shirt is standing with her arms crossed
110725,./memes/110725.jpeg,cartoon of a man talking to a child in a baby carriage
110727,./memes/110727.png,a cartoon of a woman in bed with a speech bubble above her head
110728,./memes/110728.jpeg,a cartoon picture of a woman drinking a drink with a simpsons character
110729,./memes/110729.jpeg,a picture of a man in armor holding a sword in front of a sky
110730,./memes/110730.jpeg,there are two pictures of a man and woman with a child
110732,./memes/110732.jpeg,a cartoon picture of a man with long hair and a beard
110733,./memes/110733.jpeg,a cartoon of a man and woman talking to each other
110734,./memes/110734.jpeg,spanish me hago la estrecha para que me ruegui me hago la estre
110737,./memes/110737.jpeg,arafed image of a little boy standing in front of a door
110738,./memes/110738.jpeg,arafed picture of a man in a suit and tie speaking on a news program
110739,./memes/110739.jpeg,a man in a white shirt is holding a toothbrush
110740,./memes/110740.jpeg,a close up of a person with a picture of a person with a picture of a person
110741,./memes/110741.jpeg,there is a man in a suit pointing at the camera
110743,./memes/110743.jpeg,a close up of a person holding their head with a hand
110744,./memes/110744.jpeg,a picture of a man with a scarf on and a green background
110745,./memes/110745.jpeg,yoda - sita vagina estrecha tenes allarte de turco de
110746,./memes/110746.jpeg,a picture of a woman in a graduation gown pointing at a drawing
110747,./memes/110747.jpeg,there is a man in uniform holding a plate of food
110748,./memes/110748.jpeg,a cartoon picture of a man in a suit and tie talking to a woman
110749,./memes/110749.jpeg,a close up of a person sitting on a couch with a cupcake
110753,./memes/110753.jpeg,a cartoon image of a bar with people sitting at it
110754,./memes/110754.png,there are two dogs that are standing next to each other
110757,./memes/110757.png,arafed chihuahua in a sweater sitting on a person's lap
110758,./memes/110758.jpeg,there is a cat that is laying down on its back
110761,./memes/110761.jpeg,a cartoon picture of a man and a woman sitting on a bed
110762,./memes/110762.jpeg,cartoon of a woman sitting in a chair in front of a computer
110765,./memes/110765.jpeg,there is a man standing in front of a group of people
110767,./memes/110767.jpeg,a cartoon picture of a man smoking a cigarette with a caption of the caption
110768,./memes/110768.jpeg,"a poster with a picture of a man laughing and a caption that says, as que me"
110769,./memes/110769.jpeg,a close up of two pictures of a man with a smile
110770,./memes/110770.jpeg,a cartoon picture of a woman and a man with different facial expressions
110771,./memes/110771.jpeg,a picture of a man with a mustache and a mustache on his face
110772,./memes/110772.jpeg,a picture of a man with a black hair and a black collar
110773,./memes/110773.jpeg,arafed man sitting on a couch with a remote in his lap
110774,./memes/110774.jpeg,arafed man in a striped shirt is standing in front of a bus
110775,./memes/110775.jpeg,there is a woman splashing water on her face with a caption
110776,./memes/110776.jpeg,a man in a scarf is looking at the camera with a caption
110777,./memes/110777.jpeg,a man in a black shirt is staring at something
